collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,source_file,selection_reason,is_otm,moneyness_bucket,modeled_iv,modeled_iv_pct,bucket_mean_modeled_iv,iv_rank_with_available_history
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724300CE,11429122,24300.0,CE,0.0012195925901508,kite_quote_api,2026-07-03 14:28:59,0.0,84.75,84.9,84.825,84.6,279546865,19838455,0.1500000000000056,0.0017683465959328,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.09025989679605384,9.025989679605384,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724350CE,11430146,24350.0,CE,0.0032797152086492,kite_quote_api,2026-07-03 14:28:59,0.0,62.2,62.35,62.275000000000006,62.2,269385285,14488565,0.1499999999999985,0.0024086712163789,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.08924344893104696,8.924344893104696,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724400CE,11431426,24400.0,CE,0.0053398378271474,kite_quote_api,2026-07-03 14:28:59,0.0,44.4,44.5,44.45,44.5,278672615,16753945,0.1000000000000014,0.0022497187851518,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.08868909980618911,8.868909980618911,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724450CE,11432962,24450.0,CE,0.0073999604456456,kite_quote_api,2026-07-03 14:28:59,0.0,30.9,31.0,30.95,30.9,108395105,5848440,0.1000000000000014,0.0032310177705977,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.0885953691478377,8.859536914783769,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724500CE,11433474,24500.0,CE,0.0094600830641438,kite_quote_api,2026-07-03 14:28:59,0.0,21.0,21.1,21.05,21.0,199383990,14659320,0.1000000000000014,0.004750593824228,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.08882744097943288,8.882744097943288,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724550CE,11433986,24550.0,CE,0.0115202056826422,kite_quote_api,2026-07-03 14:28:59,0.0,13.95,14.05,14.0,14.0,87192560,6287970,0.1000000000000014,0.0071428571428572,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.08928293938593276,8.928293938593276,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724600CE,11434498,24600.0,CE,0.0135803283011404,kite_quote_api,2026-07-03 14:28:59,0.0,9.35,9.4,9.375,9.4,129278240,10880220,0.0500000000000007,0.0053333333333334,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.090533708933352,9.053370893335199,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724650CE,11435010,24650.0,CE,0.0156404509196386,kite_quote_api,2026-07-03 14:28:59,0.0,6.45,6.5,6.475,6.5,52518245,4391985,0.0499999999999998,0.0077220077220076,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.09274977384713418,9.274977384713418,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724700CE,11435522,24700.0,CE,0.017700573538137,kite_quote_api,2026-07-03 14:28:59,0.0,4.8,4.85,4.824999999999999,4.8,63146525,7292610,0.0499999999999998,0.010362694300518,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.09646589155612104,9.646589155612103,0.09160154652834133,0.5
2026-07-03,2026-07-03T14:28:53.009945+05:30,NIFTY,NSE:NIFTY 50,24270.4,2026-07-03 14:28:55,2026-07-07,4,23056.88,25483.92,NIFTY2670724750CE,11436034,24750.0,CE,0.0197606961566352,kite_quote_api,2026-07-03 14:28:59,0.0,3.85,3.9,3.875,3.9,33737275,3841110,0.0499999999999998,0.0129032258064515,True,True,True,False,blocked_no_broker_call,tb11_nifty_chain_band_quote_collector_detail_20260703.csv,spot_band,True,0_2pct,0.1013678959003129,10.13678959003129,0.09160154652834133,0.5
