collection_date_ist,observed_timestamp_ist,underlying,spot_source,spot_last_price,spot_timestamp,expiry_date,days_to_expiry,band_low,band_high,tradingsymbol,instrument_token,strike,option_type,moneyness_pct,quote_source,quote_timestamp,quote_age_seconds,bid,ask,mid,last_price,volume,oi,spread_points,spread_pct,all_quote_available,quote_freshness_pass,spread_quality_pass,broker_order_allowed,order_route,selection_reason
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL21800PE,16345090,21800.0,PE,-0.0786896261719765,kite_quote_api,2026-07-24 09:46:06,2.128924,1.3,1.35,1.3250000000000002,1.3,411320,1017770,0.050000000000000044,0.0377358490566038,True,True,True,False,blocked_no_broker_call,selected_profile_leg_supplement
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22500CE,16352002,22500.0,CE,-0.04910626554447117,kite_quote_api,2026-07-24 09:46:06,2.128924,1186.1,1191.75,1188.925,1175.0,19175,207025,5.650000000000091,0.004752192106314604,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22500PE,16352258,22500.0,PE,-0.04910626554447117,kite_quote_api,2026-07-24 09:46:06,2.128924,2.35,2.4,2.375,2.4,7778420,4565665,0.04999999999999982,0.021052631578947295,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22550CE,16352514,22550.0,CE,-0.046993168356792236,kite_quote_api,2026-07-24 09:45:51,17.128924,1098.15,1154.4,1126.275,1639.65,0,260,56.25,0.049943397482852765,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22550PE,16352770,22550.0,PE,-0.046993168356792236,kite_quote_api,2026-07-24 09:46:07,1.128924,2.45,2.5,2.475,2.5,724945,197340,0.04999999999999982,0.02020202020202013,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22600CE,16353026,22600.0,CE,-0.0448800711691133,kite_quote_api,2026-07-24 09:46:05,3.128924,1051.35,1089.95,1070.65,1404.2,0,2405,38.600000000000136,0.03605286508195968,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22600PE,16353282,22600.0,PE,-0.0448800711691133,kite_quote_api,2026-07-24 09:46:07,1.128924,2.65,2.7,2.675,2.65,4437030,1549860,0.050000000000000266,0.018691588785046828,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22650CE,16353538,22650.0,CE,-0.042766973981434364,kite_quote_api,2026-07-24 09:46:02,6.128924,1019.7,1061.6,1040.65,1260.95,0,3380,41.899999999999864,0.04026329697785025,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22650PE,16353794,22650.0,PE,-0.042766973981434364,kite_quote_api,2026-07-24 09:46:06,2.128924,2.9,2.95,2.925,2.9,2090790,585325,0.050000000000000266,0.017094017094017186,True,True,True,False,blocked_no_broker_call,spot_band
2026-07-24,2026-07-24T09:46:08.128924+05:30,NIFTY,NSE:NIFTY 50,23661.95,2026-07-24 09:46:05,2026-07-28,4,22478.8525,24845.0475,NIFTY26JUL22700CE,16354050,22700.0,CE,-0.04065387679375543,kite_quote_api,2026-07-24 09:46:07,1.128924,979.45,993.45,986.45,991.0,65,5785,14.0,0.014192305742815145,True,True,True,False,blocked_no_broker_call,spot_band
